vacancy_id,title,company_name,total_quota,show_quota,stream_id,stream_name,employment_status,selected_job,is_saved,experience_level,total_applied
A5BE78C08A87BFB9AB15A23E55AF3E9214B1BC18A2D5653277C067BADE27710694283D2697754A0674EF6C1D83D11D30,Technical Assistant Property and Miscellaneous Dept.,PT Reasuransi Indonesia Utama (Persero),1000,1,651D3B34B5366E0E5EF4831762092408AF141F7FA0BCA1F26FB4E405A21E4977102FD86259B7C3A4B46E3478818BC361,Operasi / Produksi / Proyek,Pegawai Kontrak,False,False,Fresh Graduate,132
F9C81F41572192C7F81F5F16CA336ABF0AC44085F4788E6951D688500348B18E66032E5A30C0BF2598B53E27A2A5051D,Technical Assistant Life Group Pricing Actuary,PT Reasuransi Indonesia Utama (Persero),1000,1,4F76AEFA50EFFC608B9B8DE0B3C9FF19370B49D47ABF470C33C85E380778452155F06C4C20D16BF6F3D96F81493691A0,Aktuaria,Pegawai Tetap,False,False,Fresh Graduate,465
09E4C73E17C5D4A402DFBE990224933F147A8E697635D11CDA550F9423C0DD91579B892ACAF52E320DB7627EC013DE6C,Staf Laporan Keuangan,PT ASDP Indonesia Ferry (Persero),1000,1,7835FD9522F08DD97A83B3871591408352EA49E853659D816839E3DC5C8EE314600E78430748C34795DA1E7043B57EE4,Keuangan,Pegawai Kontrak,False,False,Fresh Graduate,308
85BEDF24CA678AFECED3BA8DE84444ED9AF471BEAAE7B18C94D7BF2AD259FD66EDCA5ABF0711CDA31C020323160B78E1,Staf Pajak,PT ASDP Indonesia Ferry (Persero),1000,1,7835FD9522F08DD97A83B3871591408352EA49E853659D816839E3DC5C8EE314600E78430748C34795DA1E7043B57EE4,Keuangan,Pegawai Kontrak,False,False,Fresh Graduate,256
C5C17A57E4CECF257EA464D600DF57619B2B290F4BB694DE56BC69BF7D5F2DB0C591E3E4C6CA01AA8D1DF53027CE06DD,Staf SDM,PT ASDP Indonesia Ferry (Persero),2000,1,516720B475AB13424568C8CBAC2031A578DC8D78356C260041751782F16BF8C121E2D0F10C20C3AD2F071E695A296398,SDM / HC,Pegawai Kontrak,False,False,Fresh Graduate,893
07A67EE24A3710113FF0A1AB97229CF661A3C98B759F68D03CD9F1605B4B789AC064BAAB517201A39096FBF770C40572,Staf Umum,PT ASDP Indonesia Ferry (Persero),4000,1,907020F1602638B8BB320EF129E955EFCE97282E9F1465582A532B521A5DFF5EBBD44B1B925F18ECF8350E7E7C5DC258,Logistic / Supply Chain / Asset / GA,Pegawai Kontrak,False,False,Fresh Graduate,488
9E55CACBBB53E2CC9716955E40381FC8A577DC462E5526E442240672C5E35932FD194002404BD976FF6399BE2623C7FA,Staf Pemasaran dan Pengembangan Produk,PT Reasuransi Indonesia Utama (Persero) - PT Reasuransi Syariah Indonesia,1000,1,4F76AEFA50EFFC608B9B8DE0B3C9FF19370B49D47ABF470C33C85E380778452155F06C4C20D16BF6F3D96F81493691A0,Aktuaria,Pegawai Tetap,False,False,Fresh Graduate,0
0CC96AED14623766B9E223CA6332FCC5D61003B442929029E87DDEB25336C80693CEAF0B0581BFD764BAD519485A41DD,Staf Pengelolaan Pengembangan Anak Perusahaan,PT ASDP Indonesia Ferry (Persero),1000,1,221CA9A6DB201C4D39D5553C8D19B6ED586B19D553C5B97FEDEDDF2705C74F6543C4DF349779258EDFC7B7346C03EA24,Pengembangan Usaha / R & D,Pegawai Kontrak,False,False,Fresh Graduate,187
158B537BA0DB87A555757998278F783ABAB46101D70DCF1147688B06561EAB1113E70D2057317059291D7B3380CEBFF9,Staf Aktuaria,PT Reasuransi Indonesia Utama (Persero) - PT Reasuransi Syariah Indonesia,1000,1,4F76AEFA50EFFC608B9B8DE0B3C9FF19370B49D47ABF470C33C85E380778452155F06C4C20D16BF6F3D96F81493691A0,Aktuaria,Pegawai Tetap,False,False,Fresh Graduate,8
07C59C46B1D6C56545FFBAB7EFE15D5CD93A1D6C9E1625D3CF7C798605F9B26B6B0699109C7EEA81BEB33C84398BC547,Staf Penyusunan Perencanaan Pasar,PT ASDP Indonesia Ferry (Persero),1000,1,221CA9A6DB201C4D39D5553C8D19B6ED586B19D553C5B97FEDEDDF2705C74F6543C4DF349779258EDFC7B7346C03EA24,Pengembangan Usaha / R & D,Pegawai Kontrak,False,False,Fresh Graduate,180
9AC85BC131AEBA25B7D463F7E6B8BE69156C113825389512407D94A31769B29F25493186F861550702040B54CC309DAD,Mechanical Engineer,PT Semen Indonesia (Persero) Tbk,1000,1,20A83C4A9A636EA8BED36CF993C8AE8B2200D6EFBEA42A748814D05011CB5871C88DA758B221425D992E34F176F3A4A1,Engineering & Maintenance,Pegawai Tetap,False,False,Fresh Graduate,618
A84DBB24F26EA7619770DA877EB27F2F43E7964AA591BEDAC5B56E6C7F765E981AD95710F255BB13FAB04CF0F9C9524F,CCR Engineer,PT Semen Indonesia (Persero) Tbk,1000,1,20A83C4A9A636EA8BED36CF993C8AE8B2200D6EFBEA42A748814D05011CB5871C88DA758B221425D992E34F176F3A4A1,Engineering & Maintenance,Pegawai Tetap,False,False,Fresh Graduate,345
1BCFDA3A8D7AB165916092F33506E7D58B3F756F3C9F34CAFCB99978D6C8AF705475B43334E059CA814E84AC5B1A29A4,ELECTRICAL-INSTRUMENT ENGINEER,PT Semen Indonesia (Persero) Tbk,1000,1,20A83C4A9A636EA8BED36CF993C8AE8B2200D6EFBEA42A748814D05011CB5871C88DA758B221425D992E34F176F3A4A1,Engineering & Maintenance,Pegawai Tetap,False,False,Fresh Graduate,268
8D78C3AE0828BEB3A1E76437637905144C93CBC7AAB346C305E99482803CA9FE1333D2ADDAB27DEE2FFD4A706764B1E7,Mine Plan Jr Officer,PT Semen Indonesia (Persero) Tbk,1000,1,651D3B34B5366E0E5EF4831762092408AF141F7FA0BCA1F26FB4E405A21E4977102FD86259B7C3A4B46E3478818BC361,Operasi / Produksi / Proyek,Pegawai Tetap,False,False,Fresh Graduate,126
